id,empresa,nps,npstipo,causa1,causa2,causa3,region,prod,verbatim,problema,servicio,conveniencia,relacionamiento
2810089895,Personal,9,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,SUR,Mixto,me parece muy eficaznunca me dio problema,True,False,False,False
2810104909,Personal,5,Detractores,La calidad y cobertura de la señal,Otros,Otros,SUR,Prepago,por algunas zonas no es lo mismo el servicio que brinda no hay señal de internet y para las comunicaciones,False,True,False,False
2810081173,Personal,9,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Mixto,tiene muy buena calidad servicio internet whatsapp aparte de la atencion cuando solicita ayuda es muy buena te explican bien,False,True,False,True
2810085418,Personal,6,Detractores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,SUR,Mixto,porque es caro los abonos que tiene para los planes el internet es muy corto con el mismo dinero en otras operadoras te dan mas datos de internet,False,True,True,False
2000028383,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,LITORAL,Prepago,yo por lo menos vivo en un  lugar donde no hay mucha señal y es u  pueblo y con movistar tengo mucha señal,False,True,False,False
2000196250,Claro,10,Promotores,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,AMBA,Mixto,porque la atención y porque nunca tuve ningún problema la verdad es que siempre anda bien,True,False,False,True
2810012614,Personal,8,Neutros,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Mixto,mejorar la señal ya que cuando uno va a distintos lugares del norte y no hay señal,False,True,False,False
2810085437,Personal,6,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Mixto,porque no hay mucha señal,False,True,False,False
2810090002,Personal,6,Detractores,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,SUR,Prepago,en cuanto al internet que tarda un poco en cargar para navegar,False,True,False,False
2810020638,Personal,4,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Postpago,a veces llegan  los mensajes al tiempo no tengo señal 4g,False,True,False,False
2810009017,Personal,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,mejorar los megas tener mas tiempo para poder navegar,False,True,False,False
2810081274,Personal,9,Promotores,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,MEDITERRANEA,Prepago,porque me siento comodo con la empresano me quedo sin credito y cuando me quedo sin credito me presta,False,False,False,False
2810081288,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Prepago,tengo llamadas gratis a otros personal,False,True,False,False
2000042594,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),MEDITERRANEA,Mixto,porque yo nunca tuve problemas osea nunca tuve problemas con la señal todo bien hasta ahora,True,True,False,False
2810085620,Personal,9,Promotores,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,SUR,Prepago,por los whapsat ilimitados los minutos gratis que regalan y los bonos,False,False,False,False
2810024999,Personal,8,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,LITORAL,Prepago,mejorar en cuanto a los megas para eel uso del internet,False,True,False,False
2810016897,Personal,5,Detractores,Los precios y variedad de planespacks,Precio de la recarga,Números gratisamigoscomunidad,MEDITERRANEA,Mixto,cobran mucho por tan poco o sea hay compañias que cobran menos y te dan mas beneficios gigas minutos de llamadamensajes de texto,False,True,False,False
2810085726,Personal,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Prepago,me va bien para el uso del internet y para hacer llamadas,False,True,False,False
2810012765,Personal,8,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,interferencia en la señal se cortan las llamadas y mala cobertura de datos depende donde este,False,True,False,False
2810012149,Personal,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Financiación de equipos (cuotas sin interés  cuotas fijas),Opción de comodato,MEDITERRANEA,Mixto,siempre me han atendido y solucionado los problemas solo se debe informar acerca de los avances de la telefonia celular,True,False,False,True
2810012244,Personal,0,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Postpago,falta de señal donde necesito mala atencion al publico en general,False,True,False,True
2810105447,Personal,9,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,SUR,Prepago,tiene linda señal puedo andar con el telefono,False,True,False,False
2810078941,Personal,9,Promotores,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,MEDITERRANEA,Mixto,tiene la mejor antena en señal es la mejor señal de internetademas tiene los mejores precio y accesibilidad en celulares solo falla el sistema de datos cuando se quiere renovar,False,True,True,False
2810009171,Personal,8,Neutros,La modalidad de pago de la factura y compra de producto,Financiación de la factura,Descarga de música,AMBA,Prepago,mejorar el contrato y bajar la cantidad de tiempó que dura el contrato de abono fijo,False,False,True,False
2810078964,Personal,1,Detractores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Prepago,me llegan tarde los whatssap no las entra las llamadas cuando estan por llamar,False,True,False,False
2810012818,Personal,8,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,MEDITERRANEA,Postpago,los costos de los planes ya que son elevados las tarifas son muy elevados y tiene muchos impuestos,False,False,True,False
2810090350,Personal,10,Promotores,Los servicios adicionales (música videos juegos email re,Mensajerías instantánea  servicio chat (ej WhatsApp MSN …,Marca innovadora,SUR,Prepago,porque tiene linda señal en comparacion con otras compañias ya que cuando estoy dentro de casa me quedo sin señal para poder comunicarme con personal no me pasa,False,True,False,False
2810090363,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),SUR,Prepago,nunca he tenido inconveniente con la empresa ademas de la buena señal que me permite comunicarse a  todos,False,True,False,False
2000098262,Claro,6,Detractores,La modalidad de pago de la factura y compra de producto,Recepción a tiempo de la factura,Otros,SUR,Mixto,poca señal no informa cuando vence la factura tengo otras lineas donde no me llegan las factura y tengo que meterme para pagar las factura,False,True,True,False
2000175094,Claro,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Mixto,por el sistema y por la señal en el lugar donde estoyporque estamos en la montaña y la unica señal que da es claro y la señal es mala y aveces buena,False,True,False,False
2000176511,Claro,5,Detractores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,SUR,Mixto,siempre hay subida del abono y no hay un porque  no comunican porque del aumento del abono ademas el plan fijo,False,False,True,False
2810090458,Personal,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,SUR,Prepago,porque mi credito me rinde mas en llamadas y me dura toda la semana por 100 pesos,False,True,False,False
2810086072,Personal,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,SUR,Prepago,porque en los 5 años que estoy con esta compañia no e tenido problema no se me cortan las llamadas tiene buena señalsi voy en la ruta o estoy en zonas montañosas no me quedo sin señal por los packs en cuanto a llamadas a otras compañias,True,True,False,False
2810079216,Personal,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,MEDITERRANEA,Prepago,el sevicio de internet es muy lento el 4g es muy lento,False,True,False,False
2810025221,Personal,10,Promotores,La (variedad disponibilidad precio) de los equipos celular,Ofertas  promociones en equipos (2x1 oferta web días espe,Diferencial en el servicio (mayor vigencia de packs regalos,LITORAL,Prepago,porque me gusta me llama y siempre tengo lineapor las promos por todo que nunca tube problemas,True,True,True,False
2810079262,Personal,9,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,MEDITERRANEA,Prepago,porque siempre me cae bien tiene wasapt pór un mes internet por un mes para llamar a personal tiene minutos,False,True,False,False
2810017206,Personal,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,MEDITERRANEA,Prepago,los abonos que sean mas baratos disminuir para cada cliente que tengas mas opciones,False,False,True,False
2810017225,Personal,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,MEDITERRANEA,Prepago,aveces el servicio del internet en general es lento,False,True,False,False
2810079310,Personal,9,Promotores,La imagen de la compañía operadora de servicio celular y sus,Confiabilidad de la marca,#NULL!,MEDITERRANEA,Prepago,porque el servicio en general es bueno y no tiene quejas,False,False,False,False
2810090652,Personal,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,no tener que hacer llamados para cambiar de productos ofrecen muchos celulares,False,True,False,False
2810009378,Personal,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Prepago,recomiendo porque tiene muy buena señal al cargar 100 pesos me dan whtasapp ilimitado por todo el mes  me puedo comunicar con toda mi familia,False,True,False,False
2810086238,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Prepago,lo recomiendo porque es muy lindo bueno tiene buen internet lo que tiene de malo es que uno carga el credito y se consume rapido el credito y de resto es buena señal uno se comunica bien con otra persona no se corta la llamada,False,True,False,False
2810016810,Personal,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de canjear puntos,Recepción a tiempo de la factura,MEDITERRANEA,Prepago,porque es bueno y a donde vaya tengo para habler y para internet y no se le corta el servicio,False,True,False,False
2810079359,Personal,9,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Prepago,en realidad porque me parece que es mas economica en comparacion a claro a movistar y por eso lo recomiendo,False,False,False,False
2000155380,Claro,7,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,LITORAL,Mixto,la señal al acceso a internet hay momentos que se satura,False,True,False,False
2000047373,Claro,7,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,MEDITERRANEA,Prepago,mejorar el internet los megas se van muy rapidoyo utilizo wifi pero cuando utilizo los datos moviles se me corta la señal no llegan a lugares alejados como  campo,False,True,False,False
2000029776,Movistar,7,Neutros,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,LITORAL,Prepago,tiene que mejorar el tema de internet por que es lentotardar llegar los sms de bonificacion,False,True,False,False
2810074268,Personal,0,Detractores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,LITORAL,Mixto,por el tema el servicio se corta las llamadas el internet y no tengo 4g y hay lugares cuando viajo que no hay señal ni antenas,False,True,False,False
2000118254,Claro,10,Promotores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,SUR,Mixto,no me modifican las ofertas cuando me han dicho algo lo mantienen segundo con este numero tengo mas o menos 6 años me cobran lo que es no me encuentro con sorpresas cuando voy a pagar,False,False,False,False
2000117461,Claro,8,Neutros,La modalidad de pago de la factura y compra de producto,Recepción a tiempo de la factura,Otros,SUR,Mixto,mejorar las antenas de la zona por que no alcanza la señal para usar 4g a vces el internet no anda bien el internet es inestable no hay una oficina central pata reclamos,False,True,False,True
2810074381,Personal,3,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Mixto,cuando me atraso del pago por 3dias me cortan la linea,False,True,False,False
2810074464,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Mixto,porque tengo credito todo un mes para llamdas a todo telefono y fijos,False,False,False,False
2810074643,Personal,8,Neutros,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,LITORAL,Mixto,la atencion no me atiende y no me dan una buena solucionhace un mes tuve problemas conm la señal y no me daban solucion,True,True,False,True
2000030192,Personal,0,Detractores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,LITORAL,Mixto,siempre tengo problemas desde que tengo personal tengo problemas como tengo un contrato de un año debo esperar para cambiarme a otra como tengo un pack con varios servicios,True,False,False,True
2000129057,Movistar,8,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Prepago,debe mejorar la señal en algunos lugares por ejemplo monte hermoso,False,True,False,False
2000118757,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,claro tendria que mejorar la señal por sectores,False,True,False,False
2000154974,Claro,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,LITORAL,Mixto,porque es excelente y no tengo problema linea y los pagos son justos lo que se contrato,True,False,False,False
2810074640,Personal,10,Promotores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,LITORAL,Mixto,siempre me han atendido bien he comprado facilidades y me han dado facilidades,False,False,False,False
2810036848,Personal,6,Detractores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,MEDITERRANEA,Prepago,a veces se cae la linea  no puedes llamar  si tienes credito se come el credito y si actualmente tienes credito y pasa el mes de consume ademas cerca a salta no hay antenas,False,True,False,False
2000193553,Claro,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,AMBA,Prepago,recomiendo a claro por que jmas tuve problemas con la linea ni se me corto por mal tiempo,True,True,False,False
2810074548,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),LITORAL,Mixto,el internet porque en mi casa no me funciona ya que no puedo enviar whatsapp y algunas veces no entran las llamadas de voz,False,True,False,False
2810074753,Personal,3,Detractores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,LITORAL,Mixto,porque cuando uno reclama a la agencia te derivan a bue nos aires y en buenos aires nadie le hace caso,False,False,False,False
2810074749,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),LITORAL,Mixto,hay lugares  que no tiene señal aca en 15 km la punta y tiene baja la señal,False,True,False,False
2000035760,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Mixto,recomiendo porque la atencion al publico que me brindan es buena me cobran el monto de acordamos no me cobran demas y siempre puedo comunicarme,False,False,False,True
2810076476,Personal,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Mixto,la señal ya que en la parte de provincia no hay mucha señal para llamadas,False,True,False,False
2810076495,Personal,10,Promotores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,LITORAL,Mixto,para mi es la mejor empresa y es personal siempre la he utilizado nunca he ustilizado otra empresa,False,False,False,False
2000047274,Claro,8,Neutros,La imagen de la compañía operadora de servicio celular y sus,Marca que mi familia y amigos utilizan,#NULL!,MEDITERRANEA,Prepago,los packs de internet son muy caro 2gb por 80 pesos son muy caros,False,True,True,False
2000040044,Claro,7,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,MEDITERRANEA,Mixto,el internet que esta un poco lento,False,True,False,False
2000117928,Claro,6,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Mixto,es muy dificil comunicarse en la linea 4 g y siempre problemas de señal,True,True,False,False
2000027344,Movistar,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de canjear puntos,Recepción a tiempo de la factura,LITORAL,Mixto,hay veces que no puedo abrir el email y hay me llegan las facturas lo pago porque se cuando tengo que pagar,False,False,True,False
2810076546,Personal,9,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),LITORAL,Mixto,recomiendo porque funciona bien el servicio de llamadas y la buena atencion,False,True,False,True
2810076624,Personal,4,Detractores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,LITORAL,Prepago,porque  falla varias veces la linea el internet es pobre no anday para llamadas y a veces en asuncion no anda para nada por la antena,False,True,False,False
2000046186,Claro,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Mixto,nunca he tenido problemas con la compañia nunca he tenido problemas hasta la fecha siempre me dan solucion y me solucuionan una vez me dieron un tlf prestado mientras me solucionaban el tlf que me tenian,True,False,False,True
2000128010,Movistar,8,Neutros,La imagen de la compañía operadora de servicio celular y sus,Marca que mi familia y amigos utilizan,#NULL!,SUR,Mixto,de que tenga mejor señal hace un año no tiene buena señal antes si tenia señal,False,True,False,False
2810076647,Personal,8,Neutros,Los servicios adicionales (música videos juegos email re,Descarga de música,Descarga de videos,LITORAL,Mixto,el servicio del internet porque es muy lento ademas se corta o se escucha con interferencia cuando realizo llamada  bazan al interior incluso a juarez,False,True,False,False
2810076669,Personal,7,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,LITORAL,Prepago,el sistema debe mejorar osea mayormente se cae el sistema la señal,False,True,False,False
2000128599,Movistar,8,Neutros,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,SUR,Prepago,nadaporque nada es perfecto,False,False,False,False
2000129472,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Prepago,porque es una empresa buena la linea anda bien no se corta la señal no me podia comunicar,False,True,False,False
2000027434,Movistar,4,Detractores,Los precios y variedad de planespacks,Precio de la recarga,Números gratisamigoscomunidad,LITORAL,Prepago,por la compañia me dan y quitan en promociones para llamadasde lo que me dan para llamar despues me lo quitan,False,True,True,False
2810072757,Personal,9,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,LITORAL,Postpago,tiene buena atención y calidad en general,False,False,False,True
2000041204,Claro,7,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,MEDITERRANEA,Prepago,distribucion de las antenas para las zonas mas alejadas ya que para hablar a santiago (zona campo) se corta o no agarra bien la señal,False,True,False,False
2000046089,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Mixto,si me termina el abono no me lo corta hasta la fecha siempre me da un poco mas,False,True,True,False
2810082550,Personal,10,Promotores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,SUR,Postpago,siempre tengo señal en todas partes no tengo problemas con la empresa,True,True,False,False
2000042035,Claro,8,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,MEDITERRANEA,Mixto,la señal ya que aveces se cae la señal me quedo sin señal en algunos momento,False,True,False,False
2000191656,Movistar,8,Neutros,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,AMBA,Mixto,los precios,False,False,True,False
2810073044,Personal,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,LITORAL,Postpago,recomiendo a personal porque nunca me quedo sin señal siempre hay internetno se corta carga completo es rapido el internet me dan servicios completos gps transmisiones en vivo nunca tuve problemas,True,True,False,False
2810078130,Personal,7,Neutros,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,LITORAL,Prepago,mejorar los packs  incrementar mas beneficios y no llegan a ser accesibles al usuario,False,False,False,False
2000046703,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,por las caracteristicas en sectores de antenas en la ciudad no puedo comunicar en salta capital con amigospodria ser la calidad del equipo que tenga y se entrecorta la llamada y cuando la otra persona habla se escucha como agua,False,True,False,False
2810074866,Personal,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Postpago,porque me contesta bien cuando los llamo por una consultaporque es una buena linea apesar de que vivo en una zona  retirada de la ciudadpero aveces se corta la señal en algunos momento casi los fines de semana,False,True,False,False
2000117659,Claro,4,Detractores,Los servicios adicionales (música videos juegos email re,Otros Especificar,Otros,SUR,Prepago,por que donde vivimos claro no tiene señal de internet y en otros lugares no tengo señal constantemente se cae el sistema,False,True,False,False
2000115383,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Postpago,a veces no agarra la señal aunque tengo credito,False,True,False,False
2000139327,Movistar,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,SUR,Mixto,porque quiero mas internet mas gb y no me han podido pones los megas por mes entonces yo recargue y llame para reclamar y no me dieron solucion claro si no le hubiese dado un 10 por eso le puse un 8,False,True,False,True
2810075236,Personal,5,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,LITORAL,Postpago,el costo del abono es muy alto me dijeron que el internet iba a ser ilimitado y resulta que solo me dan 10 gb no me dan lo que me ofrecen y a mi no me alcanza lo que me dan,False,True,True,False
2000040387,Personal,10,Promotores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,MEDITERRANEA,Prepago,la atencion al cliente en el sentido siempre llamo y me atiende rapido y bien,False,True,False,True
2000190814,Claro,7,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,a veces cuando pedimos informe nunca me dan la informacion que necesito,False,False,False,False
2810075472,Personal,6,Detractores,La calidad y cobertura de la señal,Otros,Otros,LITORAL,Postpago,a veces en cuanto a la cobertura por ejemplo suena ocupado o fuera de servicio para las llamadas me cuesta acceder a intenert en ocaciones,False,True,False,False
2000045523,Claro,10,Promotores,La modalidad de pago de la factura y compra de producto,Financiación de la factura,Descarga de música,MEDITERRANEA,Postpago,porque tengo muchos beneficios tengo gratis con los familiares libre sms medianamente mejor que las otras operadoras,False,False,False,False
2000156269,Claro,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Financiación de equipos (cuotas sin interés  cuotas fijas),Opción de comodato,LITORAL,Mixto,por la falta de señal en lugraes a 20k un poco y falta de antena a veces por un dia entero se va la señal,False,True,False,False
2810075672,Personal,5,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,LITORAL,Postpago,se corta las llamadas has facturaciones mal hechasdonde tengo que llamar y reclamar no hay buena señal en algunos lugares el personal de call center miente con la informacion brindada,False,True,True,False
2000039069,Claro,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Prepago,por ejemplo en cuanto al pack se gasta rapido a penas hago una llamada se consume rapido el pack,False,True,False,False
2810073348,Personal,8,Neutros,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Postpago,el servicio me gusta pero no para una nota de 10,False,False,False,False
2000041272,Claro,6,Detractores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,MEDITERRANEA,Prepago,no dura mucho el internet que se consumen muy rapido,False,True,False,False
2000040213,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),MEDITERRANEA,Prepago,porque estoy acostumbrado y tengo numeros frecuentes con claro,False,False,False,False
2000183945,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,he la señales de los telefonos porque algunas veces se corta solo sin aviso sin nada y aveces necesita a alguna urgencia algunas veces no hay señal,False,True,False,False
2810073726,Personal,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,la señal y algunas atenciones hay zonas donde no tengo tiene mucha propaganda,False,True,False,True
2000046786,Personal,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,la señal para el uso del internet y tambien para las llamadas,False,True,False,False
2810073929,Personal,5,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Postpago,no tiene la señal que necesito y los costos tengo atiguedad en la empresa pago mas cada año,False,True,False,False
2810071791,Personal,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Prepago,me gustaria que tuvieran mas antenas porque vivo en el campo y tiene muy buena señal,False,True,False,False
2000114594,Movistar,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,SUR,Prepago,antenadonde vivo yo llega la señal muy poca,False,True,False,False
2810071811,Personal,9,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,MEDITERRANEA,Postpago,me va bien agarrara en todos lados la señal para el uso del internet y es rapida,False,True,False,False
2000127950,Movistar,10,Promotores,La calidad y cobertura de la señal,Otros,Otros,SUR,Mixto,nunca tuve problemas tiene buena linea para el internet,True,True,False,False
2000099933,Claro,7,Neutros,La atención al cliente,Facilidad de compra (nuevas líneas equipos chips prepagos,Facilidad de compra (nuevas líneas equipos tarjetas de cré,SUR,Mixto,colocar mas antenas en la zona donde vivo para mejorar la señal,False,True,False,False
2000127340,Claro,8,Neutros,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,SUR,Prepago,el internet se gasta muy rapido y no me duplica,False,True,False,False
2810059151,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Prepago,porque tiene buena señal ya que me comunico bien con mi familia y porque tengo años con personla y he tenido problemas,True,True,False,False
